date,open,close,high,low,volume,code
2018-03-20,30.219,30.162,30.402,29.594,290117.0,000002
2018-03-21,30.287,30.47,30.941,30.133,331725.0,000002
2018-03-22,30.604,30.008,30.681,29.873,235787.0,000002
2018-03-23,28.891,29.902,29.902,28.112,505125.0,000002
2018-03-26,29.603,29.19,29.632,28.776,338288.0,000002
2018-03-27,29.729,29.854,30.672,29.555,578853.0,000002
2018-03-28,29.363,30.152,30.941,29.161,426728.0,000002
2018-03-29,30.354,32.876,33.164,29.863,999700.0,000002
2018-03-30,32.433,32.038,32.712,31.923,572692.0,000002
2018-04-02,32.385,32.231,33.174,32.067,531635.0,000002
2018-04-03,31.952,32.375,32.818,31.297,431945.0,000002
2018-04-04,31.086,31.567,32.674,30.893,584509.0,000002
2018-04-09,31.471,30.431,31.528,29.796,478119.0,000002
2018-04-10,30.335,30.97,30.97,29.892,477145.0,000002
2018-04-11,30.941,31.384,31.99,30.537,485930.0,000002
2018-04-12,31.345,30.652,31.625,30.556,335219.0,000002
2018-04-13,30.951,30.075,31.028,29.863,351572.0,000002
2018-04-16,30.027,28.901,30.056,28.449,528068.0,000002
2018-04-17,29.026,28.795,29.401,28.487,258197.0,000002
2018-04-18,29.151,28.911,29.536,28.622,328835.0,000002
2018-04-19,29.19,29.093,29.382,28.901,256275.0,000002
2018-04-20,29.045,29.016,29.353,28.795,254795.0,000002
2018-04-23,28.757,28.785,29.151,28.67,201714.0,000002
2018-04-24,28.728,29.767,29.931,28.68,469832.0,000002
2018-04-25,29.498,28.988,29.498,28.834,397684.0,000002
2018-04-26,29.161,27.428,29.161,27.197,812262.0,000002
2018-04-27,27.582,27.332,27.669,26.389,381958.0,000002
2018-05-02,27.332,26.639,27.582,26.591,397170.0,000002
2018-05-03,26.61,26.302,26.62,25.561,542419.0,000002
2018-05-04,26.235,25.898,26.524,25.802,425383.0,000002
2018-05-07,25.994,26.351,26.476,25.715,408453.0,000002
2018-05-08,26.37,27.611,27.775,26.302,655817.0,000002
2018-05-09,27.428,27.14,27.428,26.947,409030.0,000002
2018-05-10,27.255,27.015,27.457,26.659,429639.0,000002
2018-05-11,27.043,26.89,27.13,26.687,318303.0,000002
2018-05-14,27.024,26.89,27.226,26.822,350838.0,000002
2018-05-15,27.053,26.707,27.092,26.312,405069.0,000002
2018-05-16,26.514,26.206,26.707,26.187,373238.0,000002
2018-05-17,26.168,25.783,26.197,25.763,445623.0,000002
2018-05-18,25.696,26.129,26.129,25.533,407222.0,000002
2018-05-21,26.206,26.052,26.283,25.802,432446.0,000002
2018-05-22,26.033,25.715,26.033,25.581,415469.0,000002
2018-05-23,25.715,25.792,26.148,25.561,433170.0,000002
2018-05-24,25.792,25.648,25.84,25.523,241610.0,000002
2018-05-25,25.677,25.398,25.898,25.33,270005.0,000002
2018-05-28,25.398,25.504,25.812,25.311,254594.0,000002
2018-05-29,25.311,24.637,25.379,24.387,556052.0,000002
2018-05-30,24.262,23.714,24.262,23.656,540168.0,000002
2018-05-31,23.839,24.628,24.714,23.637,705893.0,000002
2018-06-01,24.435,25.022,25.465,24.349,520770.0,000002
2018-06-04,25.311,26.274,26.351,25.292,789190.0,000002
2018-06-05,26.264,26.456,26.726,25.831,606841.0,000002
2018-06-06,26.274,25.975,26.505,25.84,508162.0,000002
2018-06-07,26.052,26.36,26.601,25.937,597535.0,000002
2018-06-08,26.081,25.706,26.158,25.552,388545.0,000002
2018-06-11,25.735,26.283,26.687,25.677,526436.0,000002
2018-06-12,26.533,26.668,26.784,26.206,498372.0,000002
2018-06-13,26.379,26.601,27.188,26.283,602843.0,000002
2018-06-14,26.447,26.341,26.716,26.1,357604.0,000002
2018-06-15,26.341,26.938,27.236,26.302,698195.0,000002
2018-06-19,26.803,26.081,26.803,25.898,600442.0,000002
2018-06-20,25.975,25.946,26.264,25.417,393400.0,000002
2018-06-21,25.956,26.687,27.428,25.812,777932.0,000002
2018-06-22,26.466,27.043,27.14,26.408,444366.0,000002
2018-06-25,27.188,25.494,27.313,25.417,615811.0,000002
2018-06-26,24.849,24.58,25.08,23.896,591809.0,000002
2018-06-27,24.541,23.309,24.551,22.915,672347.0,000002
2018-06-28,22.963,22.982,23.646,22.616,462512.0,000002
2018-06-29,23.194,23.675,23.675,22.992,352884.0,000002
2018-07-02,23.579,21.943,23.627,21.673,846203.0,000002
2018-07-03,22.231,22.539,22.597,21.943,549964.0,000002
2018-07-04,22.578,22.135,22.857,22.135,249881.0,000002
2018-07-05,22.154,22.183,22.53,21.991,267278.0,000002
2018-07-06,22.462,22.337,22.713,21.798,346930.0,000002
2018-07-09,22.491,23.107,23.146,22.491,404626.0,000002
2018-07-10,23.29,23.242,23.569,22.876,389259.0,000002
2018-07-11,22.597,22.578,22.742,22.299,286052.0,000002
2018-07-12,22.693,22.953,23.309,22.588,384228.0,000002
2018-07-13,23.329,22.828,23.434,22.751,407555.0,000002
2018-07-16,22.703,22.28,22.77,21.952,430694.0,000002
2018-07-17,22.183,22.116,22.405,21.798,313869.0,000002
2018-07-18,22.154,21.625,22.183,21.577,410641.0,000002
2018-07-19,21.847,21.827,22.097,21.654,506949.0,000002
2018-07-20,21.789,22.27,22.607,21.192,610195.0,000002
2018-07-23,22.097,22.857,23.001,22.039,555706.0,000002
2018-07-24,23.136,23.463,24.147,23.136,832814.0,000002
2018-07-25,23.463,23.271,23.656,23.098,355182.0,000002
2018-07-26,23.425,22.819,23.588,22.684,385134.0,000002
2018-07-27,22.665,22.443,22.915,22.366,322827.0,000002
2018-07-30,22.655,22.308,22.809,21.962,357066.0,000002
2018-07-31,22.414,22.443,22.607,22.193,354578.0,000002
2018-08-01,22.366,21.51,22.366,21.375,673866.0,000002
2018-08-02,21.5,20.576,21.5,20.278,677777.0,000002
2018-08-03,20.586,20.287,20.73,20.259,346072.0,000002
2018-08-06,20.384,20.076,20.518,19.748,315702.0,000002
2018-08-07,20.355,21.038,21.038,20.143,451653.0,000002
2018-08-08,21.067,20.692,21.452,20.692,410720.0,000002
2018-08-09,20.692,21.635,21.702,20.595,896200.0,000002
2018-08-10,22.135,22.308,23.165,22.068,1201163.0,000002
2018-08-13,21.75,22.174,22.337,21.616,489494.0,000002
2018-08-14,22.135,21.481,22.183,21.221,486784.0,000002
2018-08-15,21.548,21.462,21.731,21.385,472553.0,000002
2018-08-16,20.817,21.866,22.212,20.798,490384.0,000002
2018-08-17,22.039,21.837,22.328,21.789,424160.0,000002
2018-08-20,22.068,22.472,22.559,21.741,476133.0,000002
2018-08-21,22.511,23.011,23.078,22.347,495846.0,000002
2018-08-22,23.011,23.021,23.175,22.78,421833.0,000002
2018-08-23,23.0,22.82,23.15,22.24,543058.0,000002
2018-08-24,22.66,22.78,23.01,22.39,273417.0,000002
2018-08-27,22.98,23.91,24.06,22.85,594341.0,000002
2018-08-28,23.8,23.88,24.14,23.73,348101.0,000002
2018-08-29,23.74,23.91,24.4,23.72,291143.0,000002
2018-08-30,23.8,23.5,24.18,23.48,285923.0,000002
2018-08-31,23.2,24.05,24.36,23.18,428145.0,000002
2018-09-03,23.85,23.55,24.57,23.38,497612.0,000002
2018-09-04,23.66,24.43,24.44,23.41,437654.0,000002
2018-09-05,24.11,23.41,24.2,23.41,546644.0,000002
2018-09-06,23.32,22.81,23.56,22.69,375368.0,000002
2018-09-07,22.85,23.21,23.65,22.85,334943.0,000002
2018-09-10,23.42,23.46,23.85,23.11,474917.0,000002
2018-09-11,23.39,23.34,23.64,23.09,358358.0,000002
2018-09-12,23.24,22.88,23.3,22.61,313821.0,000002
2018-09-13,23.31,23.1,23.47,22.78,468837.0,000002
2018-09-14,23.13,23.32,23.39,22.81,334870.0,000002
2018-09-17,23.04,22.83,23.23,22.72,255061.0,000002
2018-09-18,22.65,23.0,23.1,22.47,404634.0,000002
2018-09-19,23.03,24.17,24.67,22.91,1317837.0,000002
2018-09-20,24.01,24.01,24.43,23.8,521852.0,000002
2018-09-21,24.2,25.8,26.0,23.93,1064216.0,000002
2018-09-25,24.8,24.64,25.12,24.4,908838.0,000002
2018-09-26,24.66,24.67,25.33,23.89,845884.0,000002
2018-09-27,24.63,24.45,24.78,24.3,445294.0,000002
2018-09-28,24.5,24.3,24.9,23.95,683236.0,000002
2018-10-08,22.95,22.05,23.2,21.98,1037914.0,000002
2018-10-09,22.05,21.82,22.12,21.26,628633.0,000002
2018-10-10,21.77,21.75,22.03,21.4,437797.0,000002
2018-10-11,21.0,20.93,21.5,20.81,709553.0,000002
2018-10-12,21.14,21.8,21.95,21.05,531382.0,000002
2018-10-15,21.78,21.47,21.78,21.15,445515.0,000002
2018-10-16,21.6,21.01,22.06,20.86,397553.0,000002
2018-10-17,21.35,21.22,21.46,20.88,307507.0,000002
2018-10-18,21.1,20.59,21.22,20.51,577959.0,000002
2018-10-19,20.61,21.56,21.99,20.4,759809.0,000002
2018-10-22,21.88,22.82,23.26,21.73,1008289.0,000002
2018-10-23,22.88,22.14,22.92,22.05,509732.0,000002
2018-10-24,22.23,22.58,23.12,22.1,513460.0,000002
2018-10-25,22.18,23.49,23.5,22.0,932699.0,000002
2018-10-26,23.71,23.81,24.75,23.46,729756.0,000002
2018-10-29,24.28,22.8,24.33,22.53,618876.0,000002
2018-10-30,23.31,23.69,23.88,22.65,602920.0,000002
2018-10-31,23.68,24.23,24.6,23.3,565648.0,000002
2018-11-01,24.9,24.42,25.27,24.28,617847.0,000002
2018-11-02,25.2,24.62,25.25,24.0,652339.0,000002
2018-11-05,24.48,24.04,24.48,23.7,583695.0,000002
2018-11-06,24.03,24.14,24.4,23.71,420823.0,000002
2018-11-07,24.18,23.85,24.5,23.71,441458.0,000002
2018-11-08,24.15,23.99,24.59,23.92,548200.0,000002
2018-11-09,23.89,23.55,24.33,23.53,369283.0,000002
2018-11-12,23.41,23.88,23.96,23.4,386742.0,000002
2018-11-13,23.48,23.94,24.03,23.44,453424.0,000002
2018-11-14,24.18,24.15,24.49,23.96,618882.0,000002
2018-11-15,24.05,24.38,24.4,23.96,258623.0,000002
2018-11-16,24.29,24.78,25.1,24.02,495985.0,000002
2018-11-19,24.7,25.97,25.97,24.68,590566.0,000002
2018-11-20,25.78,25.65,26.43,25.23,474151.0,000002
2018-11-21,25.38,26.03,26.68,25.35,581654.0,000002
2018-11-22,25.99,25.63,25.99,25.28,300827.0,000002
2018-11-23,25.65,24.9,25.65,24.68,296629.0,000002
2018-11-26,25.03,25.19,25.47,24.74,241090.0,000002
2018-11-27,25.2,24.95,25.29,24.78,192492.0,000002
2018-11-28,25.0,25.88,25.88,24.99,386165.0,000002
2018-11-29,25.95,25.29,26.48,25.0,393643.0,000002
2018-11-30,25.27,25.44,25.53,25.03,192754.0,000002
2018-12-03,26.0,25.73,26.06,24.81,608149.0,000002
2018-12-04,25.56,25.13,25.56,24.86,509945.0,000002
2018-12-05,24.81,25.3,25.69,24.76,407176.0,000002
2018-12-06,24.91,25.1,25.47,24.9,243022.0,000002
2018-12-07,25.12,25.34,25.85,25.12,275278.0,000002
2018-12-10,25.12,25.0,25.59,24.9,274636.0,000002
2018-12-11,24.95,25.97,25.98,24.91,433703.0,000002
2018-12-12,26.31,26.35,26.8,26.14,484759.0,000002
2018-12-13,26.69,27.1,27.47,26.4,644463.0,000002
2018-12-14,26.78,26.46,27.11,26.31,311472.0,000002
2018-12-17,26.51,26.52,26.75,25.94,321532.0,000002
2018-12-18,26.23,25.5,26.39,25.34,413674.0,000002
2018-12-19,25.71,25.38,26.09,25.15,290663.0,000002
2018-12-20,25.45,25.3,25.8,24.91,412249.0,000002
2018-12-21,25.17,24.25,25.18,23.7,607919.0,000002
2018-12-24,23.92,23.88,24.08,23.33,493219.0,000002
2018-12-25,23.42,23.97,24.22,23.38,426901.0,000002
2018-12-26,23.84,23.8,23.98,23.58,221987.0,000002
2018-12-27,24.25,23.44,24.56,23.44,352501.0,000002
2018-12-28,23.67,23.82,24.24,23.67,322810.0,000002
